county,NAME,RESP_DATE,CRRALL,CRRINT,DRRALL,DRRINT
103,Rio Blanco County,2020-05-04,0.344,0.309,0.002,0.001
105,Rio Grande County,2020-05-04,0.416,0.228,0.005,0
107,Routt County,2020-05-04,0.261,0.25,0.001,0.001
109,Saguache County,2020-05-04,0.19,0.129,0.001,0.001
111,San Juan County,2020-05-04,0.094,0.094,0.001,0.001
113,San Miguel County,2020-05-04,0.202,0.196,0.001,0.001
115,Sedgwick County,2020-05-04,0.477,0.184,0.001,0.001
117,Summit County,2020-05-04,0.148,0.146,0,0
119,Teller County,2020-05-04,0.445,0.414,0.002,0.001
121,Washington County,2020-05-04,0.512,0.197,0.002,0.001
123,Weld County,2020-05-04,0.591,0.519,0.002,0.001
125,Yuma County,2020-05-04,0.581,0.224,0.003,0.001
001,Adams County,2020-05-05,0.619,0.545,0.003,0.002
003,Alamosa County,2020-05-05,0.481,0.356,0.002,0.001
005,Arapahoe County,2020-05-05,0.67,0.611,0.003,0.002
007,Archuleta County,2020-05-05,0.297,0.277,0.001,0.001
009,Baca County,2020-05-05,0.395,0.187,0.004,0.004
011,Bent County,2020-05-05,0.519,0.185,0.006,0.001
013,Boulder County,2020-05-05,0.68,0.639,0.003,0.003
014,Broomfield County,2020-05-05,0.688,0.653,0.003,0.003
015,Chaffee County,2020-05-05,0.469,0.414,0.002,0.001
017,Cheyenne County,2020-05-05,0.211,0.136,0.001,0.001
019,Clear Creek County,2020-05-05,0.365,0.352,0.002,0.001
021,Conejos County,2020-05-05,0.222,0.125,0.001,0.001
023,Costilla County,2020-05-05,0.103,0.077,0.001,0
025,Crowley County,2020-05-05,0.439,0.15,0.002,0.001
027,Custer County,2020-05-05,0.263,0.24,0.001,0.001
029,Delta County,2020-05-05,0.558,0.276,0.003,0.002
031,Denver County,2020-05-05,0.598,0.536,0.003,0.002
033,Dolores County,2020-05-05,0.162,0.127,0.003,0.001
035,Douglas County,2020-05-05,0.725,0.697,0.004,0.003
037,Eagle County,2020-05-05,0.194,0.188,0.002,0.002
039,Elbert County,2020-05-05,0.652,0.593,0.004,0.003
041,El Paso County,2020-05-05,0.655,0.596,0.002,0.002
043,Fremont County,2020-05-05,0.581,0.354,0.002,0.001
045,Garfield County,2020-05-05,0.57,0.517,0.003,0.002
047,Gilpin County,2020-05-05,0.36,0.342,0.002,0.002
049,Grand County,2020-05-05,0.083,0.081,0,0
051,Gunnison County,2020-05-05,0.291,0.268,0,0
053,Hinsdale County,2020-05-05,0.067,0.065,0.001,0.001
055,Huerfano County,2020-05-05,0.286,0.166,0.001,0.001
057,Jackson County,2020-05-05,0.075,0.06,0,0
059,Jefferson County,2020-05-05,0.72,0.666,0.002,0.002
061,Kiowa County,2020-05-05,0.343,0.187,0.002,0.002
063,Kit Carson County,2020-05-05,0.47,0.354,0.002,0.002
065,Lake County,2020-05-05,0.386,0.338,0.001,0
067,La Plata County,2020-05-05,0.488,0.455,0.002,0.002
069,Larimer County,2020-05-05,0.621,0.576,0.002,0.002
071,Las Animas County,2020-05-05,0.415,0.19,0.002,0.001
073,Lincoln County,2020-05-05,0.284,0.161,0.002,0
075,Logan County,2020-05-05,0.592,0.403,0.002,0.001
077,Mesa County,2020-05-05,0.647,0.552,0.003,0.002
079,Mineral County,2020-05-05,0.164,0.157,0.001,0.001
081,Moffat County,2020-05-05,0.497,0.401,0.002,0.001
083,Montezuma County,2020-05-05,0.52,0.451,0.002,0.001
085,Montrose County,2020-05-05,0.584,0.431,0.003,0.002
087,Morgan County,2020-05-05,0.574,0.453,0.002,0.002
089,Otero County,2020-05-05,0.538,0.322,0.004,0.003
091,Ouray County,2020-05-05,0.321,0.306,0.001,0.001
093,Park County,2020-05-05,0.235,0.223,0.001,0.001
095,Phillips County,2020-05-05,0.629,0.416,0.004,0.003
097,Pitkin County,2020-05-05,0.277,0.264,0.002,0.001
099,Prowers County,2020-05-05,0.441,0.287,0.006,0.005
101,Pueblo County,2020-05-05,0.577,0.394,0.002,0.002
103,Rio Blanco County,2020-05-05,0.346,0.31,0.002,0.002
105,Rio Grande County,2020-05-05,0.418,0.229,0.002,0.001
107,Routt County,2020-05-05,0.263,0.252,0.001,0.001
109,Saguache County,2020-05-05,0.191,0.131,0.002,0.001
111,San Juan County,2020-05-05,0.094,0.094,0,0
113,San Miguel County,2020-05-05,0.203,0.197,0.001,0.001
115,Sedgwick County,2020-05-05,0.478,0.185,0.001,0.001
117,Summit County,2020-05-05,0.149,0.147,0.001,0.001
119,Teller County,2020-05-05,0.448,0.416,0.002,0.002
121,Washington County,2020-05-05,0.513,0.199,0.002,0.002
123,Weld County,2020-05-05,0.594,0.521,0.003,0.003
125,Yuma County,2020-05-05,0.584,0.227,0.003,0.003
001,Adams County,2020-05-06,0.624,0.547,0.005,0.002
003,Alamosa County,2020-05-06,0.483,0.357,0.003,0.001
005,Arapahoe County,2020-05-06,0.674,0.613,0.004,0.002
007,Archuleta County,2020-05-06,0.299,0.278,0.002,0.001
009,Baca County,2020-05-06,0.397,0.189,0.004,0.001
011,Bent County,2020-05-06,0.527,0.186,0.014,0.002
013,Boulder County,2020-05-06,0.684,0.641,0.004,0.002
014,Broomfield County,2020-05-06,0.692,0.656,0.004,0.002
015,Chaffee County,2020-05-06,0.471,0.415,0.003,0.001
017,Cheyenne County,2020-05-06,0.214,0.138,0.004,0.003
019,Clear Creek County,2020-05-06,0.368,0.353,0.003,0.002
021,Conejos County,2020-05-06,0.224,0.126,0.003,0.001
023,Costilla County,2020-05-06,0.106,0.079,0.003,0.002
025,Crowley County,2020-05-06,0.442,0.151,0.003,0.001
027,Custer County,2020-05-06,0.266,0.241,0.002,0.002
029,Delta County,2020-05-06,0.564,0.278,0.006,0.002
031,Denver County,2020-05-06,0.602,0.538,0.004,0.002
033,Dolores County,2020-05-06,0.166,0.129,0.003,0.002
035,Douglas County,2020-05-06,0.73,0.7,0.005,0.003
037,Eagle County,2020-05-06,0.195,0.189,0.001,0.001
039,Elbert County,2020-05-06,0.657,0.595,0.005,0.002
041,El Paso County,2020-05-06,0.659,0.598,0.004,0.002
043,Fremont County,2020-05-06,0.585,0.356,0.008,0.002
045,Garfield County,2020-05-06,0.574,0.519,0.005,0.002
047,Gilpin County,2020-05-06,0.363,0.343,0.003,0.001
049,Grand County,2020-05-06,0.083,0.081,0,0
051,Gunnison County,2020-05-06,0.293,0.268,0.002,0.001
053,Hinsdale County,2020-05-06,0.067,0.065,0,0
055,Huerfano County,2020-05-06,0.288,0.167,0.001,0.001
057,Jackson County,2020-05-06,0.076,0.061,0.001,0.001
059,Jefferson County,2020-05-06,0.725,0.668,0.005,0.002
061,Kiowa County,2020-05-06,0.345,0.187,0.002,0
063,Kit Carson County,2020-05-06,0.472,0.355,0.003,0.001
065,Lake County,2020-05-06,0.389,0.341,0.003,0.002
067,La Plata County,2020-05-06,0.491,0.456,0.004,0.002
069,Larimer County,2020-05-06,0.625,0.578,0.004,0.002
071,Las Animas County,2020-05-06,0.419,0.193,0.005,0.002
073,Lincoln County,2020-05-06,0.288,0.162,0.003,0.002
075,Logan County,2020-05-06,0.595,0.404,0.006,0.001
077,Mesa County,2020-05-06,0.652,0.554,0.005,0.001
079,Mineral County,2020-05-06,0.164,0.157,0,0
081,Moffat County,2020-05-06,0.499,0.402,0.002,0.001
083,Montezuma County,2020-05-06,0.523,0.452,0.004,0.001
085,Montrose County,2020-05-06,0.589,0.432,0.006,0.002
087,Morgan County,2020-05-06,0.578,0.455,0.004,0.001
089,Otero County,2020-05-06,0.542,0.323,0.006,0.001
091,Ouray County,2020-05-06,0.323,0.307,0.002,0.001
093,Park County,2020-05-06,0.236,0.224,0.002,0
095,Phillips County,2020-05-06,0.634,0.417,0.006,0.001
097,Pitkin County,2020-05-06,0.279,0.265,0.001,0.001
099,Prowers County,2020-05-06,0.446,0.29,0.008,0.003
101,Pueblo County,2020-05-06,0.581,0.396,0.005,0.001
103,Rio Blanco County,2020-05-06,0.349,0.311,0.002,0.001
105,Rio Grande County,2020-05-06,0.421,0.23,0.004,0.001
107,Routt County,2020-05-06,0.264,0.252,0.001,0.001
109,Saguache County,2020-05-06,0.194,0.132,0.003,0.001
111,San Juan County,2020-05-06,0.094,0.094,0,0
113,San Miguel County,2020-05-06,0.204,0.198,0.001,0.001
115,Sedgwick County,2020-05-06,0.481,0.186,0.007,0.001
117,Summit County,2020-05-06,0.149,0.148,0.001,0.001
119,Teller County,2020-05-06,0.452,0.418,0.005,0.002
121,Washington County,2020-05-06,0.516,0.2,0.004,0.001
123,Weld County,2020-05-06,0.598,0.524,0.005,0.002
125,Yuma County,2020-05-06,0.59,0.229,0.006,0.002
001,Adams County,2020-05-07,0.627,0.549,0.003,0.002
003,Alamosa County,2020-05-07,0.486,0.359,0.003,0.002
005,Arapahoe County,2020-05-07,0.677,0.615,0.003,0.002
007,Archuleta County,2020-05-07,0.301,0.279,0.001,0.001
009,Baca County,2020-05-07,0.4,0.19,0.003,0.001
011,Bent County,2020-05-07,0.532,0.188,0.006,0.002
013,Boulder County,2020-05-07,0.687,0.642,0.003,0.001
014,Broomfield County,2020-05-07,0.694,0.657,0.002,0.001
015,Chaffee County,2020-05-07,0.473,0.416,0.002,0.001
017,Cheyenne County,2020-05-07,0.217,0.14,0.003,0.002
019,Clear Creek County,2020-05-07,0.37,0.354,0.002,0.001
021,Conejos County,2020-05-07,0.227,0.128,0.003,0.002
023,Costilla County,2020-05-07,0.108,0.082,0.003,0.003
025,Crowley County,2020-05-07,0.446,0.153,0.004,0.002
027,Custer County,2020-05-07,0.268,0.242,0.002,0
029,Delta County,2020-05-07,0.568,0.279,0.005,0.001
031,Denver County,2020-05-07,0.604,0.54,0.003,0.001
033,Dolores County,2020-05-07,0.166,0.129,0,0
035,Douglas County,2020-05-07,0.733,0.702,0.003,0.002
037,Eagle County,2020-05-07,0.197,0.19,0.002,0.001
039,Elbert County,2020-05-07,0.66,0.597,0.003,0.002
041,El Paso County,2020-05-07,0.662,0.599,0.003,0.002
043,Fremont County,2020-05-07,0.589,0.357,0.005,0.001
045,Garfield County,2020-05-07,0.577,0.52,0.003,0.001
047,Gilpin County,2020-05-07,0.363,0.343,0.001,0
049,Grand County,2020-05-07,0.084,0.082,0.001,0
051,Gunnison County,2020-05-07,0.295,0.269,0.002,0.001
053,Hinsdale County,2020-05-07,0.067,0.065,0,0
055,Huerfano County,2020-05-07,0.29,0.167,0.003,0.001
057,Jackson County,2020-05-07,0.076,0.061,0,0
059,Jefferson County,2020-05-07,0.728,0.669,0.003,0.001
061,Kiowa County,2020-05-07,0.35,0.189,0.006,0.001
063,Kit Carson County,2020-05-07,0.475,0.356,0.003,0.001
065,Lake County,2020-05-07,0.392,0.342,0.003,0.001
067,La Plata County,2020-05-07,0.494,0.458,0.003,0.001
069,Larimer County,2020-05-07,0.628,0.58,0.003,0.002
071,Las Animas County,2020-05-07,0.423,0.194,0.004,0.001
073,Lincoln County,2020-05-07,0.289,0.163,0.002,0
075,Logan County,2020-05-07,0.598,0.404,0.004,0
077,Mesa County,2020-05-07,0.655,0.555,0.003,0.001
079,Mineral County,2020-05-07,0.165,0.158,0.002,0.002
081,Moffat County,2020-05-07,0.503,0.404,0.004,0.001
083,Montezuma County,2020-05-07,0.526,0.452,0.003,0.001
085,Montrose County,2020-05-07,0.594,0.434,0.004,0.001
087,Morgan County,2020-05-07,0.581,0.456,0.003,0.001
089,Otero County,2020-05-07,0.545,0.323,0.003,0.001
091,Ouray County,2020-05-07,0.325,0.308,0.002,0.001
093,Park County,2020-05-07,0.24,0.226,0.004,0.002
095,Phillips County,2020-05-07,0.638,0.418,0.004,0
097,Pitkin County,2020-05-07,0.281,0.266,0.002,0.001
099,Prowers County,2020-05-07,0.449,0.291,0.003,0.001
101,Pueblo County,2020-05-07,0.586,0.397,0.005,0.001
103,Rio Blanco County,2020-05-07,0.352,0.312,0.004,0.001
105,Rio Grande County,2020-05-07,0.425,0.231,0.004,0.001
107,Routt County,2020-05-07,0.266,0.253,0.001,0.001
109,Saguache County,2020-05-07,0.196,0.133,0.002,0.001
111,San Juan County,2020-05-07,0.096,0.096,0.002,0.002
113,San Miguel County,2020-05-07,0.204,0.198,0,0
115,Sedgwick County,2020-05-07,0.488,0.186,0.008,0
117,Summit County,2020-05-07,0.15,0.148,0,0
119,Teller County,2020-05-07,0.456,0.419,0.003,0.001
121,Washington County,2020-05-07,0.522,0.202,0.006,0.002
123,Weld County,2020-05-07,0.601,0.525,0.003,0.002
125,Yuma County,2020-05-07,0.594,0.23,0.005,0.001
001,Adams County,2020-05-08,0.631,0.55,0.004,0.002
003,Alamosa County,2020-05-08,0.488,0.359,0.002,0
005,Arapahoe County,2020-05-08,0.68,0.616,0.003,0.001
007,Archuleta County,2020-05-08,0.303,0.28,0.002,0.001
009,Baca County,2020-05-08,0.404,0.191,0.004,0.001
011,Bent County,2020-05-08,0.536,0.188,0.004,0
013,Boulder County,2020-05-08,0.69,0.643,0.003,0.001
014,Broomfield County,2020-05-08,0.697,0.658,0.003,0.001
015,Chaffee County,2020-05-08,0.476,0.417,0.003,0.001
017,Cheyenne County,2020-05-08,0.219,0.141,0.003,0.001
019,Clear Creek County,2020-05-08,0.371,0.355,0.002,0.001
021,Conejos County,2020-05-08,0.23,0.129,0.003,0.002
023,Costilla County,2020-05-08,0.109,0.082,0.001,0
025,Crowley County,2020-05-08,0.447,0.153,0.003,0
027,Custer County,2020-05-08,0.27,0.242,0.002,0.001
029,Delta County,2020-05-08,0.574,0.281,0.006,0.002
031,Denver County,2020-05-08,0.607,0.541,0.003,0.001
033,Dolores County,2020-05-08,0.169,0.132,0.003,0.003
035,Douglas County,2020-05-08,0.737,0.703,0.004,0.002
037,Eagle County,2020-05-08,0.199,0.191,0.002,0.001
039,Elbert County,2020-05-08,0.664,0.598,0.005,0.002
041,El Paso County,2020-05-08,0.665,0.601,0.003,0.001
043,Fremont County,2020-05-08,0.593,0.358,0.005,0.001
045,Garfield County,2020-05-08,0.58,0.521,0.003,0.001
047,Gilpin County,2020-05-08,0.366,0.345,0.003,0.002
049,Grand County,2020-05-08,0.084,0.083,0.001,0.001
051,Gunnison County,2020-05-08,0.296,0.27,0.001,0.001
053,Hinsdale County,2020-05-08,0.067,0.065,0,0
055,Huerfano County,2020-05-08,0.293,0.168,0.003,0.001
057,Jackson County,2020-05-08,0.077,0.061,0.001,0.001
059,Jefferson County,2020-05-08,0.731,0.67,0.003,0.001
061,Kiowa County,2020-05-08,0.354,0.191,0.004,0.002
063,Kit Carson County,2020-05-08,0.477,0.356,0.002,0
065,Lake County,2020-05-08,0.393,0.343,0.002,0
067,La Plata County,2020-05-08,0.496,0.459,0.002,0.001
069,Larimer County,2020-05-08,0.631,0.581,0.003,0.001
071,Las Animas County,2020-05-08,0.429,0.195,0.006,0.002
073,Lincoln County,2020-05-08,0.291,0.163,0.002,0
075,Logan County,2020-05-08,0.601,0.405,0.003,0.001
077,Mesa County,2020-05-08,0.659,0.556,0.004,0.001
079,Mineral County,2020-05-08,0.165,0.158,0,0
081,Moffat County,2020-05-08,0.505,0.405,0.002,0.001
083,Montezuma County,2020-05-08,0.528,0.454,0.002,0.001
085,Montrose County,2020-05-08,0.597,0.435,0.004,0.001
087,Morgan County,2020-05-08,0.583,0.456,0.003,0.001
089,Otero County,2020-05-08,0.547,0.324,0.003,0
091,Ouray County,2020-05-08,0.328,0.309,0.003,0.001
093,Park County,2020-05-08,0.242,0.227,0.002,0.001
095,Phillips County,2020-05-08,0.639,0.418,0.004,0
097,Pitkin County,2020-05-08,0.282,0.267,0.002,0.001
099,Prowers County,2020-05-08,0.452,0.292,0.002,0.001
101,Pueblo County,2020-05-08,0.589,0.398,0.004,0.001
103,Rio Blanco County,2020-05-08,0.355,0.313,0.003,0
105,Rio Grande County,2020-05-08,0.428,0.233,0.004,0.002
107,Routt County,2020-05-08,0.268,0.255,0.003,0.002
109,Saguache County,2020-05-08,0.198,0.134,0.002,0.001
111,San Juan County,2020-05-08,0.096,0.096,0,0
113,San Miguel County,2020-05-08,0.205,0.199,0.001,0.001
115,Sedgwick County,2020-05-08,0.493,0.187,0.005,0.001
117,Summit County,2020-05-08,0.151,0.149,0.001,0.001
119,Teller County,2020-05-08,0.458,0.42,0.002,0.001
121,Washington County,2020-05-08,0.525,0.203,0.006,0.001
123,Weld County,2020-05-08,0.605,0.527,0.004,0.002
125,Yuma County,2020-05-08,0.598,0.231,0.006,0.001
001,Adams County,2020-05-09,0.633,0.551,0.002,0.001
003,Alamosa County,2020-05-09,0.49,0.36,0.003,0.001
005,Arapahoe County,2020-05-09,0.681,0.617,0.002,0.001
007,Archuleta County,2020-05-09,0.305,0.281,0.002,0.001
009,Baca County,2020-05-09,0.406,0.192,0.002,0.001
011,Bent County,2020-05-09,0.539,0.188,0.005,0
013,Boulder County,2020-05-09,0.691,0.644,0.002,0.001
014,Broomfield County,2020-05-09,0.697,0.659,0.001,0.001
015,Chaffee County,2020-05-09,0.478,0.418,0.002,0.001
017,Cheyenne County,2020-05-09,0.22,0.141,0.001,0
019,Clear Creek County,2020-05-09,0.373,0.356,0.002,0.001
021,Conejos County,2020-05-09,0.231,0.129,0.001,0
023,Costilla County,2020-05-09,0.11,0.082,0.001,0
025,Crowley County,2020-05-09,0.447,0.153,0,0
027,Custer County,2020-05-09,0.27,0.243,0.001,0
029,Delta County,2020-05-09,0.575,0.282,0.004,0.001
031,Denver County,2020-05-09,0.609,0.542,0.002,0.001
033,Dolores County,2020-05-09,0.17,0.133,0.001,0.001
035,Douglas County,2020-05-09,0.738,0.705,0.002,0.001
037,Eagle County,2020-05-09,0.2,0.192,0.001,0.001
039,Elbert County,2020-05-09,0.666,0.599,0.002,0
041,El Paso County,2020-05-09,0.666,0.602,0.002,0.001
043,Fremont County,2020-05-09,0.595,0.359,0.004,0.001
045,Garfield County,2020-05-09,0.582,0.522,0.002,0.001
047,Gilpin County,2020-05-09,0.368,0.348,0.002,0.002
049,Grand County,2020-05-09,0.085,0.083,0.001,0.001
051,Gunnison County,2020-05-09,0.297,0.271,0.001,0.001
053,Hinsdale County,2020-05-09,0.067,0.065,0,0
055,Huerfano County,2020-05-09,0.294,0.169,0.001,0
057,Jackson County,2020-05-09,0.077,0.061,0,0
059,Jefferson County,2020-05-09,0.732,0.671,0.002,0.001
061,Kiowa County,2020-05-09,0.355,0.191,0.001,0
063,Kit Carson County,2020-05-09,0.479,0.357,0.001,0.001
065,Lake County,2020-05-09,0.395,0.344,0.002,0.001
067,La Plata County,2020-05-09,0.498,0.459,0.002,0.001
069,Larimer County,2020-05-09,0.633,0.582,0.002,0.001
071,Las Animas County,2020-05-09,0.432,0.196,0.003,0.001
073,Lincoln County,2020-05-09,0.292,0.163,0.002,0
075,Logan County,2020-05-09,0.603,0.406,0.002,0.001
077,Mesa County,2020-05-09,0.66,0.557,0.002,0.001
079,Mineral County,2020-05-09,0.165,0.158,0,0
081,Moffat County,2020-05-09,0.507,0.405,0.002,0
083,Montezuma County,2020-05-09,0.53,0.454,0.002,0.001
085,Montrose County,2020-05-09,0.599,0.436,0.003,0.001
087,Morgan County,2020-05-09,0.586,0.457,0.003,0.001
089,Otero County,2020-05-09,0.549,0.324,0.002,0.001
091,Ouray County,2020-05-09,0.329,0.31,0.002,0.001
093,Park County,2020-05-09,0.243,0.228,0.001,0.001
095,Phillips County,2020-05-09,0.641,0.419,0.003,0
097,Pitkin County,2020-05-09,0.284,0.268,0.002,0.001
099,Prowers County,2020-05-09,0.453,0.293,0.002,0.001
101,Pueblo County,2020-05-09,0.591,0.399,0.003,0.001
103,Rio Blanco County,2020-05-09,0.357,0.314,0.003,0.001
105,Rio Grande County,2020-05-09,0.43,0.233,0.002,0
107,Routt County,2020-05-09,0.27,0.256,0.001,0.001
109,Saguache County,2020-05-09,0.2,0.135,0.002,0.001
111,San Juan County,2020-05-09,0.097,0.097,0.001,0.001
113,San Miguel County,2020-05-09,0.206,0.199,0.001,0.001
115,Sedgwick County,2020-05-09,0.497,0.187,0.005,0.001
117,Summit County,2020-05-09,0.151,0.15,0.001,0.001
119,Teller County,2020-05-09,0.46,0.421,0.002,0.001
121,Washington County,2020-05-09,0.525,0.204,0.001,0
123,Weld County,2020-05-09,0.607,0.528,0.002,0.001
125,Yuma County,2020-05-09,0.599,0.231,0.002,0
001,Adams County,2020-05-10,0.634,0.552,0.002,0.001
003,Alamosa County,2020-05-10,0.491,0.361,0.001,0
005,Arapahoe County,2020-05-10,0.683,0.618,0.001,0.001
007,Archuleta County,2020-05-10,0.305,0.281,0.001,0
009,Baca County,2020-05-10,0.407,0.192,0.001,0
011,Bent County,2020-05-10,0.54,0.188,0.004,0
013,Boulder County,2020-05-10,0.693,0.645,0.001,0.001
014,Broomfield County,2020-05-10,0.699,0.66,0.002,0.001
015,Chaffee County,2020-05-10,0.48,0.418,0.002,0
017,Cheyenne County,2020-05-10,0.222,0.143,0.002,0.002
019,Clear Creek County,2020-05-10,0.373,0.357,0.001,0.001
021,Conejos County,2020-05-10,0.232,0.13,0.001,0
023,Costilla County,2020-05-10,0.11,0.083,0,0
025,Crowley County,2020-05-10,0.449,0.153,0.003,0.001
027,Custer County,2020-05-10,0.271,0.243,0.001,0
029,Delta County,2020-05-10,0.577,0.282,0.002,0
031,Denver County,2020-05-10,0.61,0.543,0.002,0.001
033,Dolores County,2020-05-10,0.172,0.134,0.002,0.001
035,Douglas County,2020-05-10,0.74,0.706,0.002,0.001
037,Eagle County,2020-05-10,0.201,0.193,0.001,0.001
039,Elbert County,2020-05-10,0.669,0.6,0.003,0.001
041,El Paso County,2020-05-10,0.668,0.603,0.002,0.001
043,Fremont County,2020-05-10,0.597,0.36,0.004,0.001
045,Garfield County,2020-05-10,0.584,0.523,0.002,0.001
047,Gilpin County,2020-05-10,0.372,0.35,0.004,0.002
049,Grand County,2020-05-10,0.085,0.083,0,0
051,Gunnison County,2020-05-10,0.298,0.271,0.001,0.001
053,Hinsdale County,2020-05-10,0.067,0.065,0,0
055,Huerfano County,2020-05-10,0.296,0.169,0.002,0.001
057,Jackson County,2020-05-10,0.078,0.062,0.001,0.001
059,Jefferson County,2020-05-10,0.734,0.672,0.001,0.001
061,Kiowa County,2020-05-10,0.358,0.194,0.002,0.002
063,Kit Carson County,2020-05-10,0.48,0.357,0.002,0
065,Lake County,2020-05-10,0.396,0.344,0,0
067,La Plata County,2020-05-10,0.499,0.46,0.001,0
069,Larimer County,2020-05-10,0.634,0.583,0.002,0.001
071,Las Animas County,2020-05-10,0.435,0.197,0.003,0.001
073,Lincoln County,2020-05-10,0.293,0.163,0.002,0
075,Logan County,2020-05-10,0.604,0.406,0.001,0
077,Mesa County,2020-05-10,0.662,0.557,0.002,0
079,Mineral County,2020-05-10,0.166,0.158,0.001,0
081,Moffat County,2020-05-10,0.507,0.405,0,0
083,Montezuma County,2020-05-10,0.532,0.455,0.001,0
085,Montrose County,2020-05-10,0.602,0.436,0.002,0.001
087,Morgan County,2020-05-10,0.587,0.458,0.001,0
089,Otero County,2020-05-10,0.551,0.325,0.003,0
091,Ouray County,2020-05-10,0.33,0.31,0.001,0
093,Park County,2020-05-10,0.244,0.228,0.001,0
095,Phillips County,2020-05-10,0.642,0.419,0.001,0
097,Pitkin County,2020-05-10,0.285,0.269,0.001,0.001
099,Prowers County,2020-05-10,0.455,0.293,0.002,0
101,Pueblo County,2020-05-10,0.593,0.4,0.002,0
103,Rio Blanco County,2020-05-10,0.358,0.314,0.001,0
105,Rio Grande County,2020-05-10,0.432,0.234,0.002,0
